2cm Gotland,20cm Gotland,40cm Gotland,80cm Gotland,120cm Gotland,145cm Gotland,185cm Gotland,220cm Gotland,270cm Gotland ,2cm Fin,10cm Fin,20cm Fin,40cm Fin,80cm Fin,110cm Fin ,150cm Fin,190cm Fin,domain,phylum,class,order,family,genus
0,0,0.0069,0.0324,0,0,0,0,0,0,0.0096,0,0,0,0,0.00625,0,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,CG1-02-57-44,
0.0056,0.0455,0.02055,0.02135,0.00665,0,0,0,0,0.0449,0.0071,0,0.00815,0.0055,0.0056,0,0.00755,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011,AR15
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011,AR20
0,0.0114,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23,
0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0.0075,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,,
0,0,0,0.0107,0.02515,0.0092,0.01395,0,0.0322,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,uncultured
0,0.0114,0.04825,0.09115,0.07305,0.0988,0.289,0.0472,0.05215,0,0.0502,0.1372,0.015,0.14285,0.1549,0.1288,0.5366,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,uncultured,
0.0335,0.0341,0.02075,0.016,0.00665,0.0184,0.0419,0.05355,0.0578,0.0126,0.02385,0.01195,0.03685,0.0055,0.04485,0.01575,0.04045,Archaea,Thermoplasmatota,Thermoplasmata,uncultured,,
0,0.0114,0,0.00535,0.02515,0,0.01815,0.00635,0.00945,0,0.02385,0.0239,0.0313,0,0.0223,0.01415,0.00755,Bacteria,10bav-F6,,,,
0.0056,0.0228,0.01365,0,0,0,0,0.00635,0,0,0.0096,0.0102,0,0.01105,0,0,0.00755,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium
0.01675,0,0.06865,0.0267,0.0318,0.02635,0.0121,0.0318,0.02275,0,0.01925,0.0162,0.03,0.01855,0.0075,0.047,0.00755,Bacteria,Acidobacteriota,AT-s3-28,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0.0565,0.0341,Bacteria,Acidobacteriota,Acidobacteriae,AKIW659,,
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,AMGG11,,
0,0,0,0.0107,0,0.0178,0.00605,0,0.0133,0,0.01425,0,0,0,0,0.00625,0,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
0,0,0,0,0,0,0,0,0.00665,0,0.0071,0.0102,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,GOUTB8,,
0.0056,0.0341,0,0.05945,0.06215,0.0086,0,0.029,0,0,0,0.02815,0,0.0055,0,0,0.01505,Bacteria,Acidobacteriota,Acidobacteriae,PAUC26f,,
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter
0,0,0.0069,0.016,0,0.0086,0,0.00635,0.00665,0,0.05985,0,0.03555,0.01105,0.0393,0.0079,0.02775,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 13,,
0,0,0,0,0.0185,0.0178,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 15,,
0,0,0,0,0.00665,0,0,0,0,0,0.0071,0,0.02315,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 2,,
0,0,0.01365,0.02705,0,0.0092,0,0.00635,0.00945,0,0,0.0102,0.00815,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,TSBb06,,
0,0,0,0,0,0,0,0,0,0,0.0071,0,0.015,0,0.0056,0,0,Bacteria,Acidobacteriota,Blastocatellia,Nov-24,,
0.0056,0,0,0.00535,0,0,0,0,0,0,0,0.0102,0.00685,0,0,0,0,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
0,0,0,0.00535,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,
0,0,0,0.02705,0,0,0,0.0127,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,ODP1230B23.02,,,
0,0,0.0069,0,0.00665,0.0086,0,0,0,0.00655,0,0.03235,0.00685,0,0,0,0,Bacteria,Acidobacteriota,Subgroup 11,,,
0.01675,0,0.0069,0.03775,0.00665,0,0,0.00635,0,0,0.0167,0.006,0.0137,0.013,0,0,0,Bacteria,Acidobacteriota,Subgroup 18,,,
0,0.0114,0.01385,0,0,0.0086,0,0.00635,0,0,0.0071,0.006,0.00685,0,0,0,0,Bacteria,Acidobacteriota,Subgroup 5,,,
0.01115,0,0,0,0,0,0.0079,0.00635,0,0,0,0,0,0.0075,0,0,0,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,TPD-58
0,0,0,0.0107,0,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Thermoanaerobaculum
0,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Vicinamibacteria,11B-2,,
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.0075,0,0,0,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,,
0,0.0114,0,0,0,0.0086,0,0.04085,0,0.00655,0,0,0,0.0055,0.0075,0,0,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,uncultured
0.0056,0,0,0,0,0,0,0,0,0.01915,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,,
0.0056,0,0.01365,0,0.0185,0,0,0,0,0.0257,0.01425,0,0.00685,0,0,0,0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
0,0,0,0,0,0,0,0,0,0,0,0.01195,0,0,0,0,0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group
0.0056,0,0.01365,0,0.04505,0.0804,0.04415,0,0,0,0,0,0,0,0.01865,0.00625,0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Candidatus Microthrix
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,
0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces
0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora
0,0,0,0,0.00665,0,0,0,0.00665,0,0,0,0.0137,0,0,0.01415,0.00635,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
0,0,0,0,0,0,0,0,0,0,0,0.0102,0,0,0,0.022,0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella
0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0.00625,0.00635,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Segniliparaceae,uncultured
0,0,0,0,0.00665,0.0086,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,FFCH16263,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0131,0,0.00755,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Frankia
0,0,0,0,0,0,0,0,0,0.00655,0,0.006,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
0,0,0.01385,0,0,0,0,0.00635,0,0,0,0,0,0,0.0056,0.00625,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Klenkia
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter
0,0,0,0,0,0,0,0,0,0.02525,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Longivirga
0.01115,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya
0,0.0114,0,0,0,0,0.00605,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,KIST-JJY010,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0.0075,0,0,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermatophilaceae,
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermatophilaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter
0,0,0.0069,0,0,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Aurantimicrobium
0.03905,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.00635,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Chryseoglobus
0,0,0,0,0,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.0075,0.0056,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium
0.0056,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Galbitalea
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Glaciihabitans
0,0,0,0,0,0,0,0,0.00945,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Labedella
0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Lysinimonas
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Marisediminicola
0,0,0,0,0.00665,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Mycetocola
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Pseudoclavibacter
0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0.0055,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Enteractinococcus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
0,0,0,0,0.02515,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
0.0056,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia
0,0,0.0069,0,0.00665,0,0.0079,0,0.00665,0,0.01425,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Catellatospora
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.01105,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella
0,0.0114,0.0275,0,0,0,0.00605,0,0,0,0.0071,0.0102,0.00685,0,0.01115,0,0.0139,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,uncultured
0,0,0,0,0,0.0086,0,0,0.00665,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella
0,0,0,0,0,0,0.0079,0,0,0,0,0.0204,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
0,0,0.0069,0,0,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
0,0.0228,0.02055,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
0,0.0114,0.0069,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora
0,0,0,0,0.00665,0,0.0079,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,
0,0.0114,0.0275,0,0.02515,0.0092,0,0.0136,0.00945,0,0.10505,0.0204,0.0532,0.05565,0.0485,0.066,0.1047,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
0,0,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora
0,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planotetraspora
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Sphaerisporangium
0,0,0,0,0,0,0,0,0.00665,0,0,0,0,0.0055,0.0056,0,0.0127,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium
0,0,0.0069,0.00535,0.00665,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Thermopolyspora
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,
0,0,0,0,0,0,0,0,0,0,0.0096,0.006,0.00815,0.0055,0.0075,0,0.0139,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinoallomurus
0,0,0.0069,0,0,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermobispora
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,uncultured
0,0,0.01365,0,0,0,0,0,0,0,0.0071,0,0,0.0075,0.01865,0.025,0.0139,Bacteria,Actinobacteriota,Coriobacteriia,CG2-30-50-142,,
0,0.0114,0,0,0.00665,0.0086,0.034,0.00635,0,0,0.0071,0.0162,0,0.0055,0,0.00625,0.0341,Bacteria,Actinobacteriota,Coriobacteriia,FS118-23B-02,,
0,0.0455,0.0685,0.0107,0.10195,0.12645,0.01395,0.00725,0,0.01965,0.2603,0.1569,0.05185,0,0,0.0125,0,Bacteria,Actinobacteriota,MB-A2-108,,,
0.01675,0.0341,0.08925,0.016,0,0.02765,0.0298,0.0281,0.0294,0.00655,0.02385,0.02815,0.02315,0.0276,0.03005,0.022,0.02025,Bacteria,Actinobacteriota,RBG-16-55-12,,,
0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter
0,0,0,0,0,0.0092,0,0,0,0,0,0.0102,0,0.0055,0,0,0,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
0,0,0.01365,0,0,0.0092,0,0.00635,0,0,0,0,0,0.0055,0.02255,0,0.00635,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,uncultured
0,0,0.0069,0,0,0,0,0,0,0,0.11715,0.28985,0.1338,0,0,0,0.00635,Bacteria,Actinobacteriota,Thermoleophilia,uncultured,,
0.01675,0.0341,0.02055,0,0.0688,0.0086,0.5453,0.00635,0.92515,0,0,0,0.015,0.25855,0.52295,0.6012,0.2019,Bacteria,Aerophobota,Aerophobia,Aerophobales,,
0.01115,0.0114,0,0.00535,0,0.0092,0,0.00725,0,0,0.0096,0.01795,0.00815,0,0,0,0,Bacteria,AncK6,,,,
0.0056,0.0228,0.04805,0.0107,0.0185,0.0092,0.02795,0.00725,0.01995,0,0.06445,0.1168,0.0287,0.0912,0.0972,0.05815,0.0214,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,,
0.0056,0.2162,0.37125,0.2798,0.4568,0.9444,1.1227,0.2815,1.1167,0,0.3561,0.51745,0.86155,2.49215,3.854,2.803,2.33555,Bacteria,Armatimonadota,DG-56,,,
0.0056,0,0.02075,0,0.00665,0.0086,0,0,0,0.0767,0,0.02815,0,0,0.0056,0,0,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,
0,0,0.0069,0.00535,0,0.0184,0.0121,0,0.00665,0,0,0,0,0,0.02065,0,0,Bacteria,BHI80-139,,,,
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
0,0,0,0,0,0,0,0.00635,0,0,0,0,0.00815,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Ika33,
0,0,0,0,0,0,0,0,0,0.07015,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,ML635J-40 aquatic group,
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01115,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,uncultured
0,0.0114,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,[Cytophaga] xylanolytica group
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,MgMjR-022,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
0,0,0,0,0.00665,0,0,0,0.0133,0,0,0,0,0.0075,0,0,0.00635,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9
0,0,0,0,0,0,0,0,0,0,0.0096,0.006,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13
0.01115,0,0,0,0,0,0,0,0,0.07715,0.0096,0.0162,0,0,0,0.0079,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium
0,0,0,0,0,0,0,0,0,0,0,0.0102,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Roseimarinus
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32
0,0,0,0,0,0,0.00605,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47 termite group,GWE2-42-42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,
0,0,0,0,0,0,0,0,0,0.07765,0.0071,0.01195,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Blvii28 wastewater-sludge group
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,
0,0,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira
0,0,0,0,0,0,0,0,0,0.00655,0,0.0102,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis
0.0056,0,0,0,0,0,0,0,0,0.03225,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Flexithrix
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,uncultured
0,0,0,0,0,0,0.00605,0.00635,0,0.00655,0.02385,0,0.015,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea
0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12
